Serial opened: /dev/ttyS1 @ 9600
Serial closed
Serial opened: /dev/ttyS1 @ 9600
[1760957155.269] READ 7B: FF 01 00 04 20 00 25
[1760957155.285] READ 7B: FF 01 00 04 20 00 25
[1760957155.300] READ 7B: FF 01 AA A1 00 05 51
[1760957155.452] READ 7B: FF 01 00 00 00 00 01
[1760957155.467] READ 7B: FF 01 00 00 00 00 01
[1760957155.483] READ 7B: FF 01 AA A1 00 05 51
[1760957156.035] READ 8B: FF 01 00 04 20 00 25 FF
[1760957156.046] READ 6B: 01 00 04 20 00 25
[1760957156.062] READ 7B: FF 01 AA A1 00 05 51
[1760957156.459] READ 8B: FF 01 00 00 00 00 01 FF
[1760957156.469] READ 6B: 01 00 00 00 00 01
[1760957156.485] READ 7B: FF 01 AA A1 00 05 51
[1760957156.657] READ 8B: FF 01 00 04 20 00 25 FF
[1760957156.668] READ 6B: 01 00 04 20 00 25
[1760957156.679] READ 7B: FF 01 AA A1 00 05 51
[1760957156.839] READ 8B: FF 01 00 00 00 00 01 FF
[1760957156.849] READ 6B: 01 00 00 00 00 01
[1760957156.865] READ 7B: FF 01 AA A1 00 05 51
[1760957156.956] READ 8B: FF 01 00 04 20 00 25 FF
[1760957156.967] READ 6B: 01 00 04 20 00 25
[1760957156.982] READ 7B: FF 01 AA A1 00 05 51
[1760957157.119] READ 8B: FF 01 00 00 00 00 01 FF
[1760957157.129] READ 6B: 01 00 00 00 00 01
[1760957157.145] READ 7B: FF 01 AA A1 00 05 51
[1760957158.164] READ 8B: FF 01 00 04 20 00 25 FF
[1760957158.174] READ 6B: 01 00 04 20 00 25
[1760957158.190] READ 7B: FF 01 AA A1 00 05 51
[1760957158.325] READ 7B: FF 01 00 02 20 00 23
[1760957158.341] READ 7B: FF 01 00 02 20 00 23
[1760957158.351] READ 7B: FF 01 AA A1 00 05 51
[1760957158.496] READ 8B: FF 01 00 00 00 00 01 FF
[1760957158.507] READ 6B: 01 00 00 00 00 01
[1760957158.522] READ 7B: FF 01 AA A1 00 05 51
[1760957158.846] READ 7B: FF 01 00 02 20 00 23
[1760957158.861] READ 7B: FF 01 00 02 20 00 23
[1760957158.877] READ 7B: FF 01 AA A1 00 05 51
[1760957159.042] READ 7B: FF 01 00 00 00 00 01
[1760957159.052] READ 7B: FF 01 00 00 00 00 01
[1760957159.068] READ 7B: FF 01 AA A1 00 05 51
Serial closed
Serial opened: /dev/ttyS1 @ 9600
[1760957311.855] READ 8B: FF 01 00 02 20 00 23 FF
[1760957311.866] READ 6B: 01 00 02 20 00 23
[1760957311.882] READ 7B: FF 01 AA A1 00 05 51
[1760957312.186] READ 7B: FF 01 00 00 00 00 01
[1760957312.202] READ 7B: FF 01 00 00 00 00 01
[1760957312.219] READ 7B: FF 01 AA A1 00 05 51
[1760957312.515] READ 7B: FF 01 00 02 20 00 23
[1760957312.525] READ 7B: FF 01 00 02 20 00 23
[1760957312.541] READ 7B: FF 01 AA A1 00 05 51
[1760957312.850] READ 7B: FF 01 00 00 00 00 01
[1760957312.865] READ 7B: FF 01 00 00 00 00 01
[1760957312.880] READ 7B: FF 01 AA A1 00 05 51
[1760957313.068] READ 8B: FF 01 00 02 20 00 23 FF
[1760957313.078] READ 6B: 01 00 02 20 00 23
[1760957313.094] READ 7B: FF 01 AA A1 00 05 51
[1760957313.338] READ 7B: FF 01 00 00 00 00 01
[1760957313.353] READ 7B: FF 01 00 00 00 00 01
[1760957313.368] READ 7B: FF 01 AA A1 00 05 51
